"","crisno","year","crisname","history","crisis","victory1","prevail1","victory2","prevail2","nuclear_start_1","nuclear_start_2","ssbn_count_2024_1","ssbn_count_2024_2","ssbn_start_1","ssbn_start_2","hydrogen_start_1","hydrogen_start_2","sss_start_1","sss_start_2","coder","kinetic2","a1democracy","a2democracy","complexity","salience","independence","a2awareness","a1awareness","a2threat","a1threat"
"564",320,1980,"E. AFRICA CONFRONT.",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",0,0,0,"0",1,"0",1,1,"NONE","NONE"
"565",320,1980,"E. AFRICA CONFRONT.",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",0,0,0,"0",1,"0",1,1,"NONE","NONE"
"566",321,1981,"CHAD/LIBYA V",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"1",3,"0",1,1,"NONE","CONVENTIONAL"
"567",321,1981,"CHAD/LIBYA V",1,1,0,0,1,1,0,1,0,4,0,0,0,1,0,0,"nicholar p",0,0,1,"0",2,"0",1,1,"CONVENTIONAL","ECONOMICAL"
"568",321,1981,"CHAD/LIBYA V",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"569",321,1981,"CHAD/LIBYA V",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"570",321,1981,"CHAD/LIBYA V",2,1,0,0,1,1,0,1,0,4,0,0,0,1,0,0,"sam borreman",1,0,1,"0",2,"0",1,1,"CONVENTIONAL","ECON"
"571",321,1981,"CHAD/LIBYA V",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"572",321,1981,"CHAD/LIBYA V",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"573",321,1981,"CHAD/LIBYA V",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"574",322,1981,"ECUADOR/PERU BDR. III",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,1,1,"0",1,"0",1,1,"NONE","NONE"
"575",322,1981,"ECUADOR/PERU BDR. III",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,1,1,"0",1,"0",1,1,"NONE","NONE"
"576",324,1981,"IRAQ NUCLEAR REACTOR",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"nicholar p",1,0,1,"1",2,"0",1,1,"NONE","NONE"
"577",324,1981,"IRAQ NUCLEAR REACTOR",2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"sam borreman",1,1,0,"0",1,"1",1,1,"NONE","NONE"
"578",325,1981,"ESSEQUIBO II",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","NONE"
"579",325,1981,"ESSEQUIBO II",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",0,1,1,"0",1,"0",1,1,"NONE","NONE"
"580",326,1981,"CONTRAS I",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"1",1,"0",1,1,"NONE","NONE"
"581",326,1981,"CONTRAS I",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"1",1,1,"NONE","NONE"
"582",327,1981,"AL-BIQA MISSILES I",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"nicholar p",1,1,0,"0",2,"0",1,1,"NONE","NONE"
"583",327,1981,"AL-BIQA MISSILES I",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"584",327,1981,"AL-BIQA MISSILES I",1,1,0,1,0,0,1,1,14,0,1,0,1,0,1,0,"nicholar p",0,1,1,"0",1,"0",1,1,"NONE","ECONOMICAL"
"585",327,1981,"AL-BIQA MISSILES I",2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"sam borreman",1,1,0,"0",2,"1",1,1,"NONE","NONE"
"586",327,1981,"AL-BIQA MISSILES I",2,1,1,1,0,0,1,1,14,0,1,0,1,0,1,0,"sam borreman",0,1,1,"0",1,"1",1,1,"NONE","ECON"
"587",327,1981,"AL-BIQA MISSILES I",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"1",1,1,"NONE","NONE"
"588",328,1981,"CAMEROON/NIGERIA I",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,1,"0",1,"0",1,1,"NONE","NONE"
"589",328,1981,"CAMEROON/NIGERIA I",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,1,"0",1,"1",1,1,"NONE","NONE"
"590",333,1981,"U-137 INCIDENT",1,1,0,1,0,1,1,0,11,0,1,0,1,0,1,0,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"591",333,1981,"U-137 INCIDENT",2,1,0,0,0,0,0,1,0,11,0,1,0,1,0,1,"sam borreman",0,1,0,"0",1,"1",1,1,"NONE","NONE"
"592",334,1981,"COUP ATTEMPT IN BAHRAIN",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",1,"1",1,1,"NONE","NONE"
"593",334,1981,"COUP ATTEMPT IN BAHRAIN",2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"sam borreman",0,0,0,"0",1,"1",1,0,"NONE","NONE"
"594",336,1982,"FALKLANDS/MALVINAS",1,1,0,0,1,1,0,1,0,4,0,1,0,1,0,0,"nicholar p",1,0,1,"1",2,"1",1,1,"ECONOMICAL","ECONOMICAL"
"595",336,1982,"FALKLANDS/MALVINAS",1,1,0,1,0,0,1,0,14,0,1,0,1,0,1,0,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","ECONOMICAL"
"596",336,1982,"FALKLANDS/MALVINAS",2,1,0,0,1,1,0,1,0,4,0,1,0,1,0,0,"nicholar p",1,0,1,"0",2,"1",1,1,"ECONOMICAL","ECONOMICAL"
"597",336,1982,"FALKLANDS/MALVINAS",2,1,0,1,0,0,1,0,14,0,1,0,1,0,1,0,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","ECONOMICAL"
"598",336,1982,"FALKLANDS/MALVINAS",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,1,"0",2,"1",1,1,"NONE","NONE"
"599",336,1982,"FALKLANDS/MALVINAS",2,1,0,1,0,0,1,0,14,0,1,0,1,0,1,0,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","ECONOMICAL"
"600",336,1982,"FALKLANDS/MALVINAS",2,1,0,1,0,1,0,1,0,4,0,1,0,1,0,0,"nicholar p",0,1,1,"0",1,"1",1,1,"NONE","NONE"
"601",336,1982,"FALKLANDS/MALVINAS",2,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,1,1,"0",1,"1",1,1,"NONE","NONE"
"602",336,1982,"FALKLANDS/MALVINAS",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","NONE"
"603",336,1982,"FALKLANDS/MALVIS",3,1,0,0,1,1,0,1,0,4,0,1,0,1,0,0,"sam borreman",1,0,1,"0",2,"1",1,1,"ECON","ECON"
"604",336,1982,"FALKLANDS/MALVIS",3,1,0,0,0,0,1,0,14,0,1,0,1,0,1,0,"sam borreman",0,1,0,"0",1,"1",1,1,"NONE","ECON"
"605",337,1982,"WAR IN LEBANON",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"nicholar p",1,1,0,"0",3,"1",1,1,"NONE","NONE"
"606",337,1982,"WAR IN LEBANON",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"sam borreman",1,1,0,"0",2,"1",1,1,"NONE","NONE"
"607",338,1982,"OGADEN III",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"1",3,"1",1,1,"NONE","NONE"
"608",338,1982,"OGADEN III",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"609",338,1982,"OGADEN III",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",3,"1",1,1,"NONE","NONE"
"610",338,1982,"OGADEN III",2,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"611",338,1982,"OGADEN III",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",3,"1",1,1,"NONE","NONE"
"612",338,1982,"OGADEN III",2,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"613",338,1982,"OGADEN III",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",1,"1",1,1,"NONE","NONE"
"614",338,1982,"OGADEN III",2,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"615",340,1983,"LIBYA THREAT/SUDAN",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",2,"1",1,1,"NONE","NONE"
"616",340,1983,"LIBYA THREAT/SUDAN",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",2,"1",1,1,"NONE","NONE"
"617",340,1983,"LIBYA THREAT/SUDAN",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",1,"1",1,1,"CONVENTIONAL","NONE"
"618",340,1983,"LIBYA THREAT/SUDAN",1,1,0,1,0,1,1,1,14,11,1,1,1,1,1,1,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","NONE"
"619",340,1983,"LIBYA THREAT/SUDAN",1,1,0,1,0,1,0,1,0,11,0,1,0,1,0,1,"nicholar p",0,0,0,"0",1,"1",1,1,"NONE","NONE"
"620",340,1983,"LIBYA THREAT/SUDAN",1,1,0,1,0,1,0,1,0,11,0,1,0,1,0,1,"nicholar p",0,0,0,"0",1,"1",1,1,"NONE","NONE"
"621",341,1983,"CHAD/NIGERIA CLASHES",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,1,0,"1",3,"1",1,1,"NONE","NONE"
"622",341,1983,"CHAD/NIGERIA CLASHES",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,1,0,"0",3,"1",1,1,"NONE","NONE"
"623",342,1983,"CHAD/LIBYA VI",1,1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,"nicholar p",1,1,0,"0",2,"1",1,1,"NONE","CONVENTIONAL"
"624",342,1983,"CHAD/LIBYA VI",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"625",342,1983,"CHAD/LIBYA VI",1,1,0,1,0,1,1,1,4,11,0,1,1,1,0,1,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","NONE"
"626",342,1983,"CHAD/LIBYA VI",1,1,0,1,0,1,0,1,0,11,0,1,0,1,0,1,"nicholar p",0,0,0,"0",1,"1",1,1,"NONE","NONE"
"627",343,1983,"INVASION OF GRENADA",1,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"nicholar p",1,1,0,"0",2,"1",1,1,"NONE","NONE"
"628",343,1983,"INVASION OF GRENADA",1,1,1,1,0,0,1,1,14,11,1,1,1,1,1,1,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","NONE"
"629",343,1983,"INVASION OF GRENADA",1,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"nicholar p",0,1,0,"0",1,"1",1,1,"NONE","NONE"
"630",348,1984,"BASRA-KHARG ISLAND",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"1",4,"1",1,1,"NONE","NONE"
"631",348,1984,"BASRA-KHARG ISLAND",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"632",348,1984,"BASRA-KHARG ISLAND",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"633",348,1984,"BASRA-KHARG ISLAND",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"634",348,1984,"BASRA-KHARG ISLAND",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",1,"1",1,1,"NONE","NONE"
"635",348,1984,"BASRA-KHARG ISLAND",1,1,0,1,0,1,0,1,0,4,0,0,0,1,0,0,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"636",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"1",4,"1",1,1,"NONE","NONE"
"637",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"638",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"639",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"640",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",1,"1",1,1,"NONE","NONE"
"641",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,1,0,6,0,0,0,1,0,0,0,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"642",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"643",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"644",348,1984,"BASRA-KHARG ISLAND",2,1,0,1,0,1,0,1,0,4,0,0,0,1,0,0,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"645",350,1984,"OMDURMAN BOMBING",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"1",2,"1",1,1,"NONE","NONE"
"646",350,1984,"OMDURMAN BOMBING",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",2,"1",1,1,"NONE","NONE"
"647",352,1984,"SINO/VIETNAM CLASHES",1,1,0,1,0,1,1,0,6,0,0,0,1,0,0,0,"nicholar p",1,0,0,"0",3,"1",1,1,"NONE","NONE"
"648",353,1984,"THREE VILLAGE BDR. I",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"649",354,1984,"NICARAGUA MIG-21S",1,1,0,1,0,1,1,0,14,0,1,0,1,0,1,0,"nicholar p",0,1,0,"1",1,"1",1,1,"NONE","NONE"
"650",354,1984,"NICARAGUA MIG-21S",2,1,0,1,0,1,1,0,14,0,1,0,1,0,1,0,"nicholar p",0,1,0,"1",1,"1",1,1,"NONE","NONE"
"651",354,1984,"NICARAGUA MIG-21S",2,1,0,1,0,1,1,1,14,11,1,1,1,1,1,1,"nicholar p",0,1,0,"1",1,"1",0,1,"NONE","NONE"
"652",357,1985,"AL-BIQA MISSILES II",1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,"nicholar p",1,1,0,"0",2,"1",1,1,"NONE","NONE"
"653",358,1985,"EGYPT AIR HIJACKING",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"654",359,1985,"BURKINA FASO/MALI BDR",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"1",3,"1",1,1,"NONE","NONE"
"655",361,1986,"CAPTURE OF AL-FAW",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",4,"1",1,1,"NONE","NONE"
"656",361,1986,"CAPTURE OF AL-FAW",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",2,"1",1,1,"NONE","NONE"
"657",361,1986,"CAPTURE OF AL-FAW",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",0,0,0,"0",2,"1",1,1,"NONE","NONE"
"658",362,1986,"CHAD/LIBYA VII",1,1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,"nicholar p",1,1,0,"0",3,"1",1,1,"NONE","NONE"
"659",362,1986,"CHAD/LIBYA VII",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"nicholar p",1,0,0,"0",4,"1",1,1,"NONE","NONE"
"660",362,1986,"CHAD/LIBYA VII",1,1,0,1,0,1,0,1,0,14,0,1,0,1,0,1,"nicholar p",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"661",363,1986,"GULF OF SYRTE II",1,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"nicholar p",1,1,0,"0",3,"1",1,1,"NONE","NONE"
"662",365,1986,"S. AFRICA CROSS BORDER RAID",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,1,"0",1,"0",1,1,"NONE","NONE"
"663",365,1986,"S. AFRICA CROSS BORDER RAID",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,1,"0",1,"0",1,1,"NONE","NONE"
"664",365,1986,"S. AFRICA CROSS BORDER RAID",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"665",369,1986,"CONTRAS II",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"666",369,1986,"CONTRAS II",1,1,0,0,0,0,1,0,14,0,1,0,1,0,1,0,"sam borreman",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"667",370,1986,"CHAD/LIBYA VIII",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",3,"0",1,1,"NONE","NONE"
"668",370,1986,"CHAD/LIBYA VIII",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,1,"0",3,"0",1,1,"NONE","NONE"
"669",371,1987,"SINO/VIETM BORDER",1,1,0,0,1,1,1,0,6,0,1,0,1,0,0,0,"sam borreman",1,0,0,"0",2,"0",1,1,"NONE","NONE"
"670",372,1987,"PUNJAB WAR SCARE II",1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,"sam borreman",0,0,1,"0",1,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"671",375,1987,"SAND WALL",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",NA,NA,NA,"1",NA,"0",NA,NA,"",""
"672",376,1987,"AEGEAN SEA III",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",0,1,0,"0",1,"0",1,1,"CONVENTIONAL","CONVENTIONAL"
"673",378,1987,"INDIA INT./SRI LANKA",1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,"sam borreman",0,1,1,"0",1,"0",1,1,"NONE","NONE"
"674",379,1987,"MECCA PILGRIMAGE",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"675",380,1987,"S. AFRICA INTERVENTION IN ANGOLA",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",2,"1",1,1,"NONE","NONE"
"676",380,1987,"S. AFRICA INTERVENTION IN ANGOLA",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"1",1,1,"NONE","NONE"
"677",381,1987,"THREE VILLAGE BDR. II",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,1,0,"0",2,"0",1,1,"NONE","NONE"
"678",382,1987,"KENYA/UGANDA BORDER",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"0",1,1,"NONE","NONE"
"679",383,1988,"CONTRAS III",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,0,"0",1,"0",1,1,"CONVENTIONAL","NONE"
"680",383,1988,"CONTRAS III",1,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"sam borreman",1,1,0,"0",1,"0",1,1,"NONE","NONE"
"681",384,1988,"SPRATLY ISLANDS",1,1,0,0,1,1,0,1,0,6,0,1,0,1,0,0,"sam borreman",1,0,0,"0",1,"1",1,1,"NONE","NONE"
"682",386,1988,"LIBYAN JETS",1,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"sam borreman",1,1,0,"1",1,"1",1,1,"NONE","NONE"
"683",387,1989,"MAURITANIA/SENEGAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",1,0,1,"0",2,"1",1,1,"NONE","NONE"
"684",387,1989,"MAURITANIA/SENEGAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"685",387,1989,"MAURITANIA/SENEGAL",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sam borreman",0,0,1,"0",1,"1",1,1,"NONE","NONE"
"686",388,1989,"CAMBODIAN PEACE CONFERENCE",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"haley",NA,NA,NA,"",NA,NA,NA,NA,"",""
"687",388,1989,"Cambodia Peace Conference",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",NA,NA,NA,"1",NA,NA,NA,NA,"",""
"688",391,1989,"INVASION OF PANAMA",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"haley",NA,NA,NA,"",NA,NA,NA,NA,"",""
"689",391,1989,"Invasion of Panama",2,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"sahil",1,1,0,"0",4,"1",1,1,"none","conventional"
"690",392,1990,"KASMIR III",1,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,"haley",0,1,1,"",4,"0",1,1,"NUCLEAR","CONVENTIONAL"
"691",392,1990,"Kashmir III - Nuclear",2,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,"sahil",1,1,0,"0",5,"0",1,1,"nuclear","conventional"
"692",392,1990,"Kashmir III - Nuclear",2,1,1,1,0,1,1,0,14,0,1,0,1,0,1,0,"sahil",0,1,0,"0",2,"0",1,1,"none","other"
"693",392,1990,"Kashmir III - Nuclear",2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"sahil",0,0,0,"0",2,"0",0,1,"none","conventional"
"694",392,1990,"KASMIR III",3,1,0,1,0,1,1,0,2,0,0,0,0,0,0,0,"max",0,1,1,"",4,"0",1,1,"NUCLEAR","CONVENTIONAL"
"695",393,1990,"GULF WAR",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"haley",1,0,0,"",4,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"696",393,1990,"GULF WAR",1,1,0,0,1,1,0,1,0,14,0,1,0,1,0,1,"haley",1,0,1,"",5,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"697",393,1990,"GULF WAR",1,1,0,0,1,1,0,1,0,4,0,1,0,1,0,0,"haley",1,0,1,"",5,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"698",393,1990,"GULF WAR",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"haley",1,0,0,"",5,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"699",393,1990,"GULF WAR",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"haley",1,0,0,"",5,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"700",393,1990,"GULF WAR",1,1,0,0,1,1,0,1,0,4,0,0,0,1,0,0,"haley",1,0,1,"",5,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"701",393,1990,"GULF WAR",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"haley",1,0,1,"",3,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"702",393,1990,"GULF WAR",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"haley",1,0,0,"",3,"1",1,1,"CONVENTIONAL","CONVENTIONAL"
"703",393,1990,"Gulf War",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",4,"1",1,1,"none","conventional"
"704",393,1990,"Gulf War",2,1,1,1,0,0,1,0,14,0,1,0,1,0,1,0,"sahil",1,1,0,"0",4,"1",1,1,"none","conventional"
"705",393,1990,"Gulf War",2,1,1,1,0,0,1,0,4,0,1,0,1,0,0,0,"sahil",1,1,0,"0",3,"1",1,1,"none","conventional"
"706",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",3,"1",1,1,"none","conventional"
"707",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",3,"1",1,1,"none","conventional"
"708",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",2,"1",1,1,"none","conventional"
"709",393,1990,"Gulf War",2,1,1,1,0,0,1,0,4,0,0,0,1,0,0,0,"sahil",1,1,0,"0",1,"1",0,1,"none","none"
"710",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",1,"1",0,1,"none","conventional"
"711",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",1,"1",1,1,"none","none"
"712",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",1,"1",1,1,"none","conventional"
"713",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,1,0,"0",1,"1",0,1,"none","none"
"714",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,1,0,"0",1,"1",0,1,"none","none"
"715",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",1,"1",0,1,"none","none"
"716",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",1,"1",0,1,"none","conventional"
"717",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,1,0,"0",1,"1",0,1,"none","none"
"718",393,1990,"Gulf War",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"sahil",1,0,0,"0",1,"1",1,1,"none","none"
